#OTU ID	sample_name	abundance
52710	295.1534365830691	6.82276
49100	295.15344359370096	6.464633
35191	295.17209920298	5.127794
75323	295.18979049613057	9.828749
72209	295.1897823347072	9.223515
78594	295.1897897984075	10.172004
66250	295.18979068899745	8.639402
40629	295.1897923611996	5.593208
64367	295.18979780006697	8.32571
68090	295.18979849879315	8.882054
37665	295.18981315450054	5.336676
73178	295.1898182545907	9.56309
82989	295.18982477257583	10.65393
80876	295.1898496903115	10.400321
58610	295.18987702521514	7.549592
59134	295.20277466761075	7.610232
69255	295.2028762084318	9.081232
55195	295.20303288100376	7.141855
30898	295.21073130004413	4.7599907
43384	295.21075169569957	5.827392
52148	295.2163670619254	6.75238
76707	295.2261514651075	10.0337925
74631	295.22621288648185	9.723284
2880	296.13457276908514	1.2967443
2242	296.134705233184	0.978066
812	296.13515815498016	0.63842195
2615	296.1485653920184	1.0526285
6180	296.1486471467847	2.3474255
4263	296.1486604588657	1.9852442
7875	296.1486858404931	2.6808012
12985	296.14868388229945	3.1688025
10699	296.148697695689	2.9228806
15218	296.14874112876066	3.5305495
469	296.14896619619753	0.6377813
16249	296.15988882373864	3.5351331
16044	296.1690871079168	3.5486877
3478	296.1849873806184	1.6774142
4767	296.1850159510787	2.2141187
6785	296.1850332305256	2.5950828
12078	296.18504578522015	2.892863
586	296.18537803306714	0.6467107
54983	296.2064081184212	7.100543
62156	296.2114678788847	8.002555
70729	296.21908763734046	9.28226
27411	296.22144844752484	4.4648666
87328	296.2370843309824	11.315465
40467	296.24242159230363	5.5803037
67178	296.25520834227785	8.7411785
81178	296.2577730837161	10.250925
59785	296.25808375715707	7.7087717
92490	296.97025898428257	13.121656
84370	297.082176103317	10.805556
2545	297.107642499994	1.0820292
72494	297.1227128436012	9.491702
60729	297.1322016896397	7.830949
27711	297.13266432053797	4.5601373
35707	297.13269808855017	5.241428
24821	297.1326417890421	4.147677
31913	297.1326696755378	4.843796
3808	297.1438716949999	1.8612969
6603	297.14391232745754	2.449279
3220	297.14391333193595	1.5449322
4745	297.14391866123174	2.1094456
9570	297.1439247859329	2.7823648
2742	297.14413340362086	1.1403105
68227	297.14792535806896	8.90195
6803	297.15271493512864	2.4481854
10752	297.153239034011	2.9254107
41849	297.1690402946832	5.7439957
63138	297.16908017067027	8.105761
45559	297.1690855288263	6.0251994
64642	297.1690872457765	8.359817
57072	297.1690954235757	7.229101
76901	297.16910260106687	9.981285
51350	297.16911149657767	6.661006
72101	297.1691914902361	9.439412
69019	297.1841689511286	9.042432
61868	297.18433276869735	7.921319
76016	297.18422549442255	9.876834
37084	297.1877394531977	5.2800384
17609	297.1895614873387	3.6056314
15324	297.18961518545905	3.3914635
64669	297.2001171987946	8.367436
74534	297.20536979642816	9.7187605
83763	297.22409189998257	10.74854
82112	297.241756731505	10.515155
79066	297.2418210992103	10.1926565
73716	297.24185860946784	9.624585
1512	297.8971471498486	0.74788
1071	297.9326278526111	0.6817755
2871	298.12796303626425	1.2559603
16275	298.12793968085685	3.4906888
11141	298.1478202135915	3.0077581
15465	298.14847759267656	3.410302
47566	298.1642472543031	6.2366514
3987	298.16427513710653	1.9103168
19299	298.1643064522809	3.8303034
22627	298.1643288104076	4.1096997
49299	298.16435568849585	6.4410453
34935	298.16438647137613	5.099878
21931	298.1852989041299	4.001536
6730	298.18531259459724	2.4404624
4979	298.1853132787981	2.142514
17918	298.18543109667337	3.640097
6934	298.20057724225666	2.465916
21233	298.2006431785067	3.9259562
27451	298.2007033421889	4.4711404
74321	298.20108605565565	9.691714
13574	298.22159473749076	3.224797
27555	298.2216524302592	4.414411
81442	298.27328752422335	10.482354
74276	298.2735918297153	9.696708
81820	298.34615385276254	10.510571
85074	298.346251687763	10.812461
92518	298.8767209176436	13.132727
52205	299.1098024245827	6.7613287
32569	299.11135480846485	4.921844
33313	299.1483292462102	4.9672885
315	299.15998139864917	0.63464713
80450	299.16175240600506	10.343706
45838	299.1620609200396	6.053233
25485	299.16709855327184	4.370259
23741	299.16712881359916	4.159568
73482	299.1848868969334	9.595459
69412	299.1998168213487	9.365623
63618	299.1998309481003	8.212587
81192	299.19988080506505	10.472433
76982	299.19986274303386	9.982832
79156	299.19987005154195	10.212093
83066	299.19992202655055	10.689664
76438	299.2196175981557	9.925028
76089	299.2206273266939	9.802972
46492	299.90141606161933	6.105775
4096	300.1353217188379	1.9465264
15443	300.1435466777372	3.4768915
5875	300.1435440294616	2.4215777
5370	300.1798562271325	2.2170458
24162	300.17990368665096	4.195661
19461	300.1799254108894	3.9575326
36301	300.17993531635426	5.064635
38580	300.179953584231	5.411165
30069	300.1799631879757	4.68481
41999	300.17997330465005	5.7049937
49679	300.1799938289686	6.4804926
51967	300.1800132290608	6.7341847
46981	300.1800259789928	6.172726
83288	300.19490921534674	10.674082
25216	300.1951803402002	4.387592
47253	300.1952780823407	6.207569
3357	300.20079164977716	1.6130072
2116	300.2008137827487	1.0138881
5085	300.20102089745245	2.1644979
15906	300.2011454502847	3.6246636
7410	300.20104683514603	2.537706
10078	300.20107231418064	2.851457
1075	300.20172468884095	0.6710078
71061	300.21645839782633	9.316861
72097	300.26837758100555	9.440832
76374	300.28912089408584	9.916607
1588	300.7707640161293	0.79869527
45209	301.06997671875047	5.997967
34779	301.0700961906287	5.0865307
56362	301.0701341490289	7.266553
62079	301.10635136187886	7.999374
60202	301.10636103889254	7.7537985
44586	301.11787152764384	5.9323044
2702	301.1387247445424	1.2452358
37766	301.14613245789434	5.3432684
15752	301.1464352774287	3.4418077
31488	301.16312177421577	4.8123093
49807	301.16417098155875	6.4925222
73818	301.1644392757294	9.637284
4504	301.1751041177821	2.0404534
57747	301.1790039026027	7.445919
79856	301.17903616377185	10.2818
65477	301.1790939268642	8.465348
67418	301.1791002337192	8.770403
68778	301.17914142585767	9.020572
74136	301.17916401299425	9.546321
71107	301.1791492663801	9.3206215
76884	301.1791926141125	9.972042
58176	301.1824983758613	7.623538
62334	301.1824341528972	8.035393
57346	301.2154182221103	7.4861283
76912	301.2154859288241	9.975871
80179	301.2155001639174	10.27423
81726	301.21554024186594	10.564164
67612	301.28433671992354	8.803001
69193	301.2847162142849	9.071618
46519	301.8993709401415	6.1048365
34782	302.0735661556837	5.0857677
8020	302.15089501025994	2.7793024
11955	302.15087320639464	3.0409892
74344	302.1590952854119	9.689131
74193	302.1741438274101	9.670386
44223	302.17463167170075	5.900307
46558	302.17485087253647	6.1285067
72742	302.1777189702655	9.512277
13846	302.1955101395633	3.1407263
22062	302.1955990454651	4.017045
44640	302.19569695623073	5.931958
40676	302.1957785633982	5.593615
37253	302.19578775030453	5.295335
30412	302.19581989271757	4.717723
75912	302.1959713823917	9.866271
10097	302.20591357985006	2.848829
41898	302.2108148135881	5.7215104
38327	302.21083352126504	5.270713
35495	302.21076808774495	5.1526494
26523	302.210833806225	4.501641
63417	302.2109463563235	8.071122
44724	302.210816295143	5.9422917
31172	302.2109433573773	4.782153
57935	302.21095413777215	7.4629374
56278	302.2109591926618	7.240188
52780	302.2319650091827	6.829668
74968	302.30463380032546	9.760578
77957	302.3047171532892	10.09105
1501	302.81355820731744	0.73596436
92498	302.9137149824314	13.123489
31661	303.04906618603434	4.826275
36185	303.0497165234157	5.206505
15299	303.105831377253	3.39487
43340	303.1333526108507	5.8210373
573	303.1335323331006	0.64529604
18374	303.1422793546023	3.6770365
7651	303.1423553711798	2.564297
21828	303.14262876863995	3.9902055
47963	303.1583098529071	6.367073
66122	303.15841078578404	8.680114
44796	303.15837741432676	6.0127015
54206	303.15839387638056	7.042664
52246	303.1584090580546	6.7211766
69728	303.15839293246836	9.058467
59731	303.1584045632055	7.8198843
62541	303.1584072906854	8.109751
58472	303.1584288138671	7.515762
15877	303.1698749914779	3.4474378
26416	303.177776968557	4.378842
67382	303.1946248194493	8.7677555
72460	303.1947086295112	9.552464
70167	303.1947083455383	9.200848
75731	303.1947400969513	9.852455
77902	303.19474970172854	10.088739
84675	303.19477140066226	10.845904
36348	303.21414522370054	5.2218585
84037	303.21591398509497	10.770699
62342	303.2309606602873	8.030911
49751	303.23101196474386	6.4904776
68829	303.2310510799211	9.004876
81138	303.2311122060641	10.348338
84347	303.23116016478895	10.629831
70863	303.23120368205497	9.323618
76510	303.2311587636716	9.992481
74125	303.2312147324214	9.6690235
35706	303.23814104710715	5.1799684
77132	303.25266029650163	10.000823
44883	303.89729291474583	5.95449
24312	304.13834482287245	4.204778
14886	304.17467352895835	3.3511963
65821	304.17480474366096	8.537699
59955	304.186423252677	7.7263107
15122	304.1900286924835	3.4900362
18916	304.1900467943421	3.7153692
65001	304.20828845835734	8.411711
32100	304.22644115899897	4.8651047
40104	304.2479504469494	5.547867
87229	304.2988520922086	11.385253
88118	304.29886183842035	11.593786
86720	304.2989194278607	11.164766
72705	304.2990202369762	9.506676
80472	304.2991927766752	10.186528
92351	304.2990917646447	13.055092
82846	304.2991516355578	10.669473
76916	304.2992083062894	9.973588
92562	304.89360785246134	13.196582
258	305.0845529961627	0.61509037
49468	305.13686565586846	6.478728
53261	305.13753208118464	6.881509
31428	305.1488099339301	4.725236
20551	305.14898650369236	3.7831974
15964	305.14900864571314	3.3776157
2383	305.1565607202266	0.9762143
10072	305.1566269458298	2.8512197
797	305.15680365660603	0.65135974
7350	305.1568775681726	2.5273235
4163	305.1571622275994	1.9650197
65580	305.1590478921011	8.490973
66456	305.1739340757554	8.684132
42904	305.1740308678271	5.780676
68563	305.17403912746704	9.037433
64623	305.17406128032263	8.317277
46082	305.17407069889714	6.104032
53074	305.1740838514233	7.0210643
49047	305.17408941938817	6.509864
51883	305.1740887964022	6.723339
60699	305.1740922170398	7.765744
58486	305.17411324276196	7.319199
71504	305.1741038141218	9.349732
63038	305.1740991264257	8.125643
73536	305.1741021994029	9.596007
76300	305.17412478718677	9.9116745
69549	305.2104247624372	9.1194935
62997	305.21042528890047	8.118429
78621	305.210433910846	10.068755
73230	305.21044240611053	9.702259
81440	305.2104392766661	10.471589
71120	305.2104466356812	9.323842
65684	305.21046593266266	8.512172
66080	305.24669239215063	8.424035
66663	305.2467053809673	8.658972
74006	305.24680777049156	9.65367
86093	305.24690521715803	11.015221
84155	305.24686082860705	10.790098
82516	305.26800104782376	10.602339
82655	305.3023076400341	10.613303
35000	306.034345320761	5.1045575
44882	306.15938323540973	5.954577
9304	306.1604732434332	2.7671895
6132	306.16928544852976	2.3914447
4739	306.16930659427715	2.0749955
7938	306.1692991317916	2.6489918
10403	306.16933375362447	2.9243731
12528	306.16935538340505	3.365847
17294	306.1693592247633	3.6673746
722	306.16971177381544	0.6501313
56262	306.1847134427273	7.2555914
35056	306.19020277854196	5.1136684
16454	306.2056611780792	3.5042417
70053	306.2056829958182	9.191526
19154	306.2056994185255	3.8116992
40058	306.2057587543465	5.541618
71813	306.2057784012221	9.40689
878	306.2058790832253	0.6568106
50349	306.2421438414661	6.5545464
86028	306.2629424787525	11.023296
1534	306.8516328105034	0.74887305
58468	307.0462915595305	7.5359335
67990	307.0479893448593	8.864018
40868	307.0963036091083	5.6087456
50377	307.11692284499657	6.5590725
16629	307.1281325772523	3.4857886
14145	307.1282002055678	3.1774092
9604	307.1282154677876	2.868322
3704	307.1282184276277	1.7676604
6312	307.12822374707076	2.526004
7833	307.1282153577151	2.5865204
5688	307.12823386884986	2.256891
4399	307.12823437043016	2.0153453
3218	307.1282361314	1.5479531
2759	307.1282955750459	1.1202037
47611	307.1530738578943	6.2102795
41567	307.1532606696574	5.6698146
49444	307.1532953228225	6.4597363
44711	307.1533028363536	5.940856
54409	307.1533596512347	6.882678
56380	307.15335598592947	7.296345
59316	307.1533634846629	7.7042627
51737	307.1533655209667	6.7083044
62636	307.15337729962135	8.071826
64045	307.15338361061976	8.280862
29732	307.1643257245814	4.661511
23336	307.16447278599543	4.0258074
12616	307.16459029616107	3.3435144
19532	307.16457267547946	3.7047784
16337	307.1645850453345	3.494516
76083	307.1897128362724	9.76546
69976	307.18965316660956	9.169878
64654	307.1897289729287	8.230268
66987	307.1896935875026	8.696243
71715	307.18971819626313	9.529762
62092	307.18973041282175	7.8114595
73969	307.18970326777946	9.640425
50694	307.18974137549844	6.6798067
59019	307.1897555306654	7.4452405
55749	307.1897555172567	7.0418177
39053	307.20968900143856	5.4666824
62544	307.21112156749916	8.057556
78732	307.22601514063336	10.111619
56966	307.22603263133493	7.3459578
73375	307.2260674638774	9.689255
45036	307.2467682413673	5.976883
68750	307.2473040042649	8.992711
72554	307.2474339703382	9.48736
68573	307.26230522461935	8.763821
36375	308.0801933548587	5.2384
72869	308.13134463875826	9.524698
56714	308.1486196027772	7.3052344
4153	308.14867999641535	2.0695906
70593	308.16180323544205	9.259782
46840	308.1695105658321	6.1521444
4149	308.18491735516665	2.043406
7019	308.1849346304547	2.4473805
8619	308.1849615456492	2.82955
13168	308.18497213878237	3.2803776
18132	308.18496934122174	3.6609871
711	308.1853231494128	0.6488733
57513	308.20641606049855	7.4076586
80244	308.22104915017695	10.332632
25151	308.22137130062623	4.3033338
67988	308.22138616366186	8.865009
70612	308.22138696235044	9.261554
68338	308.2576382911298	8.91913
53724	308.2577816000564	7.0115666
55911	308.25780330943877	7.214958
79905	308.2789706227257	10.294871
86990	308.29393649961327	11.2331505
81789	308.2939995952463	10.511731
2935	309.10744205592437	1.4286313
3428	309.10742862230313	1.6479032
10977	309.10743148505054	2.9514723
6630	309.1074338408548	2.421702
2461	309.10751966284477	1.0845468
5202	309.1075403543822	2.1802692
66019	309.1300905285936	8.565889
34108	309.1325192363223	5.1099005
31239	309.1325192754116	4.7639394
28425	309.1325483630751	4.5533648
38195	309.1325602133662	5.3814025
42664	309.13261947787197	5.694582
48275	309.1326249955538	6.319531
56252	309.1326688266933	7.2216268
25236	309.1326722173404	4.290979
22340	309.13273773759795	4.0224333
24440	309.14358584940663	4.216015
21911	309.1437231353222	3.7964244
17293	309.14383059740965	3.37341
3792	309.14382243549403	1.974548
2738	309.14389755497194	1.2008014
8168	309.1438425864479	2.6490297
10082	309.1438473763335	2.8855803
3277	309.143841957943	1.5711442
12116	309.14384679738583	3.0774884
5783	309.1438525818179	2.2901487
529	309.1442253237238	0.6414471
47480	309.1689070152479	6.189633
68584	309.1689727098021	9.0647955
37628	309.16891512459415	5.3327794
70674	309.16905125050704	9.325627
42189	309.16893575241977	5.718536
64490	309.1689605385142	8.239944
61966	309.1689778997989	7.980114
50365	309.169013908266	6.5605054
53955	309.16901389129976	6.996276
56537	309.16901725132334	7.363424
59617	309.16901769812637	7.6694965
73587	309.16906644524124	9.606644
75785	309.16908516895177	9.857583
33482	309.1893316901157	4.981692
45536	309.18959535541615	6.025994
69858	309.2053187568763	9.024526
66798	309.2052935202686	8.683331
79350	309.2053128860585	10.218064
76385	309.20534359191896	9.908919
60556	309.2053607888977	7.841558
63644	309.205359918447	8.212817
81699	309.20536300025555	10.506179
74299	309.2053672686458	9.690866
49917	309.2053980251506	6.5037107
57102	309.2054007795774	7.3640304
58962	309.2186321610739	7.5915723
57079	309.21903282455975	7.354706
48974	309.2262259277892	6.4045267
38418	309.22647221780994	5.397337
61066	309.241591517508	7.875907
63036	309.2416125524132	8.123936
86062	309.2417401868354	11.032647
51	309.9737816949348	0.5435732
19567	310.1278786011668	3.798699
24707	310.1278698069823	4.073601
13451	310.12788469429114	3.2278094
15918	310.12789373046576	3.453544
10138	310.12793467298275	2.8846366
8050	310.12799099380703	2.6081746
2035	310.14897566523734	0.9630305
5270	310.1497949981	2.2516863
18476	310.1502607927893	3.9892251
57724	310.1566078399521	7.4422264
4514	310.1642579643283	2.0399935
26060	310.16426546298266	4.3554997
14500	310.16428273981205	3.31214
10799	310.16428397749945	2.9272773
471	310.1645881938328	0.6400683
70038	310.1725643026495	9.135901
71894	310.17283924439334	9.41553
75874	310.17707879196956	9.781751
10514	310.2005793482446	2.8873594
19440	310.2006225033209	3.9741452
45142	310.2006043698217	5.9885316
80622	310.20078529931845	10.365578
72591	310.2007528789932	9.411437
74394	310.2008323553696	9.701978
44747	310.20899462084856	5.9399557
63776	310.21585738473067	8.2371025
55803	310.2159162819284	7.196677
65157	310.21593513533344	8.439842
46457	310.2218324368104	6.1133432
72000	310.2369407421001	9.4308405
74013	310.2734412316358	9.658405
88382	310.3096691846346	11.655467
89067	310.3099955598696	11.900257
86164	310.3101928084875	11.054754
21440	311.09114479273615	3.95925
17081	311.1119458316443	3.5516057
3590	311.1230436548959	1.5713874
3974	311.12309690489195	2.1115863
2754	311.12312984202055	1.0738355
6185	311.1230715798531	2.3518836
7713	311.12310100013445	2.5733428
75339	311.12565172632895	9.809241
11522	311.1319489712844	3.0093372
26837	311.1481767526414	4.5104613
34021	311.1482188847668	5.0530524
30700	311.14822788765434	4.7377825
40215	311.1482634478435	5.401637
47487	311.1482509094741	6.237855
55143	311.14827554741663	7.117279
43624	311.148291671844	5.913857
41494	311.14829011961126	5.6646104
49672	311.1483090469022	6.4795966
51614	311.14834173708135	6.7277017
17078	311.1594189851577	3.379943
4167	311.1594823535093	1.9761758
467	311.15992034050356	0.6414085
75941	311.1635082964989	9.875392
14317	311.1681260905517	3.2974281
66129	311.184604463061	8.435047
67725	311.184604810057	8.835666
73526	311.18463776511965	9.523305
69887	311.18459648614277	9.165879
62428	311.1846051740451	8.04431
46412	311.18460613221913	6.1089754
78625	311.1846709897783	10.11522
84847	311.1846938267264	10.873201
74917	311.18479225749167	9.754229
92576	311.18490241220553	13.406275
81014	311.1849034667265	10.427023
82924	311.1849194925719	10.6409855
84903	311.1998860024652	10.871838
48476	311.20324382899844	6.3452816
23280	311.2047803015133	4.1088886
20813	311.2051516457871	3.902612
55688	311.2112436758236	7.1870065
79553	311.2209682399914	10.174746
48212	311.23207655590863	6.2882495
30604	311.2322665407552	4.7220855
84680	311.2396032173007	10.84853
48089	311.24294985018656	6.301205
60486	311.2572347840254	7.793179
62434	311.2572803699843	8.047302
75464	311.25736734793634	9.814248
78605	311.25745526025696	10.133585
82559	311.2936308004227	10.60418
9003	312.1071729768094	2.7294793
15301	312.12224480020603	3.3943636
17904	312.14351013036196	3.5445364
9641	312.143541742451	2.7546399
14493	312.14351699082636	3.3134685
27489	312.14352480599524	4.5264134
6308	312.1436206580138	2.5018346
11098	312.1435624444359	2.9665678
44771	312.15084511387096	5.945126
7361	312.163729033406	2.5240798
25989	312.1639834096706	4.348942
2432	312.1640752639788	1.1047412
53767	312.17984779680484	6.9486866
12625	312.1798681775068	3.1646512
14605	312.20071664203346	3.3164556
18928	312.20085532402743	3.9113626
71084	312.2162822023612	9.373812
44149	312.21632505510496	5.879611
51483	312.21634407017234	6.6770163
59188	312.2314964678818	7.6253557
55328	312.2315100008561	7.138115
30906	312.2371937342827	4.758756
19690	312.2372040321888	3.8016522
43381	312.2373270694989	5.8269415
56699	312.2375345963293	7.3061194
33540	312.2526353482151	4.987405
75331	312.2634664286553	9.806232
75593	312.2893898515728	9.843047
90992	312.32530108150297	12.4502125
75187	312.3258268407366	9.779974
82568	312.36180613957265	10.619144
1357	312.7820230836239	0.7141513
92551	312.9423408283652	13.117441
58469	313.06325725501864	7.5359335
4969	313.1387024284489	2.1381106
81118	313.14320122944594	10.429722
67215	313.16231656701785	8.748489
57848	313.16279913618195	7.4600663
40860	313.16306149965385	5.5769324
58119	313.1635038285695	7.4824896
36194	313.1638095408491	5.206332
68986	313.17869970919105	9.07529
67272	313.1788096296498	8.756239
65875	313.17881400998857	8.5453825
71600	313.17899456017733	9.433088
76074	313.17905853725523	9.911305
74421	313.17906864032255	9.7036085
59326	313.1790800384149	7.636224
27389	313.18262161769815	4.456461
22469	313.18280382021396	4.0503635
33153	313.1828545339958	4.9560657
7709	313.18459185492594	2.566572
58737	313.19107448204954	7.569739
79897	313.200563833774	10.2901745
85603	313.215582370352	10.968158
71825	313.21899913950875	9.4045725
79937	313.2346822783893	10.295625
47748	313.2589329475381	6.251343
80950	313.2730502725836	10.390915
73524	313.32100228556214	9.7457285
85156	314.13840213442575	10.897308
72196	314.1384804531635	9.450601
40143	314.1590133359813	5.595596
33585	314.1591467030393	5.10863
22696	314.15912999240714	4.0212994
18315	314.1591282875806	3.6766813
15430	314.15913860616126	3.4060843
30701	314.15914389607576	4.670478
4395	314.1798482260163	2.013258
2199	314.1800025149643	1.0124547
19050	314.18020422244973	3.7398074
10719	314.1802971878437	2.923859
69482	314.19318433141274	9.111801
47082	314.2107506481516	6.1409965
33016	314.21077360264064	5.0508323
15413	314.2168294562378	3.382749
17441	314.216798730395	3.5999823
27755	314.21705161432084	4.495068
16097	314.23184603781823	3.4697294
57080	314.2472876643287	7.36023
74804	314.34140826790417	9.736922
1271	314.77907379123485	0.7135784
69332	315.1219072439575	9.093303
70388	315.1580275560063	9.231795
68358	315.1581811100217	8.924868
46292	315.17868263973344	6.1004653
42239	315.1790787984446	5.7229686
51076	315.17939591831123	6.6370068
24962	315.18289837212575	4.263502
63873	315.1948051559944	8.304878
61053	315.194809281421	7.8710437
69734	315.1949152133985	9.08791
77649	315.19497209642316	10.02985
71651	315.1949807460225	9.63101
66997	315.1949817987682	8.712066
81374	315.19504223752165	10.515826
46173	315.1984612818618	6.0895753
43176	315.1985558934545	5.8086157
54604	315.2640147669181	7.052324
13902	316.1386370346415	3.2591221
4918	316.13864341690316	2.129073
20121	316.1540579630415	3.797442
22596	316.16626712619774	4.0649123
25169	316.16641954286445	4.2841997
15800	316.17495620408	3.4424775
18785	316.174973216992	3.697762
37385	316.1749686810832	5.3128676
9221	316.17496151848894	2.8910968
30627	316.17496954889276	4.706817
34348	316.1749947966737	5.022949
25507	316.17499725567785	4.309758
40752	316.1750050889401	5.602307
7571	316.1750267484435	2.5535674
81073	316.19004084434704	10.42299
45828	316.19062435192	6.0512576
75427	316.19318091639707	9.8061695
7467	316.1965607483839	2.5418744
42686	316.2266808264922	5.7467303
50144	316.22669141334933	6.4209433
39395	316.22672929700167	5.4874024
46907	316.2267416967568	6.167087
72377	316.284139566614	9.465525
77726	316.3204250853818	10.065025
92323	316.3204732359802	13.049206
91639	316.3204741104182	12.745468
82829	316.32079872718947	10.633012
1382	316.77637838649855	0.7174081
1080	316.97751710911217	0.6786473
79826	317.05305987609864	10.282424
26706	317.0651086724605	4.407571
39408	317.06516475337355	5.4861856
43676	317.0652438563744	5.8528395
49393	317.06524673806643	6.459134
31194	317.06525283643305	4.7907023
14539	317.1127006178664	3.3175764
2053	317.1339016283542	0.9712624
57401	317.137053864176	7.399669
42921	317.1490326803264	5.7884054
59502	317.1590259996504	7.665113
2813	317.16997857176244	1.2636995
69537	317.17411360578933	9.213976
67648	317.1741364956091	8.7337
65661	317.17419989024654	8.423708
62025	317.1742217948024	8.047512
59451	317.17422993426254	7.671756
55871	317.174226729978	7.207126
72129	317.1742392066269	9.457735
63498	317.1742332320944	8.194202
57941	317.17424041448515	7.4517264
75196	317.1742864258809	9.786905
27279	317.1778129026077	4.4394464
22663	317.1777396491464	4.080397
32483	317.17789595434505	4.8906302
24410	317.1783836941089	4.2169523
43664	317.1934492247439	5.8379025
30941	317.1938068263834	4.76435
64936	317.195491013469	8.397372
65988	317.21044963846646	8.5624695
68959	317.210474800958	9.029993
67426	317.210489790145	8.772385
80825	317.21052208830275	10.418344
64453	317.21052728402384	8.330569
70374	317.21056749144907	9.298683
62254	317.2105372434887	8.023625
60335	317.2105572961733	7.7709694
73949	317.21060241121705	9.743865
72020	317.2105902603541	9.434379
76841	317.210606421905	10.161681
82580	317.21062485632837	10.622042
53151	317.2168397234805	6.869102
75716	317.24696175516385	9.851659
49400	318.0686388721817	6.452208
7265	318.1178434747622	2.5103831
9194	318.15408671672515	2.750494
4551	318.1541591869046	2.0492833
66064	318.19045528036236	8.567353
69836	318.19064293450265	9.286676
62312	318.198145603157	8.032233
80449	318.2057726691745	10.342213
27240	318.20585617256586	4.572304
19866	318.2058909259313	3.743121
24670	318.2058767514492	4.233465
22241	318.2059073889473	4.0137725
16371	318.20592804189346	3.4905999
13816	318.20593440686747	3.2511065
73634	318.2059938158359	9.610025
975	318.20622332350473	0.6618078
47918	318.2269444860704	6.2816844
79624	318.23987453549836	10.261927
37957	318.24226599240234	5.3616695
67987	318.29973100354863	8.867005
74636	318.29981390839157	9.728621
92567	318.8858196685454	13.3241415
92468	318.886084864887	13.106914
1700	319.0999060022048	0.85404545
60626	319.11750670803366	7.812266
10707	319.1363619355455	2.9230187
2355	319.1366488458685	0.9920456
843	319.1364795548576	0.65132934
4065	319.13659933020824	1.9428406
8769	319.13685622541914	2.7066312
6186	319.1370992943036	2.3526955
64043	319.1532193234589	8.272676
55510	319.15347160397306	7.2080607
58589	319.1534708000605	7.525219
60519	319.1534784901281	7.7982497
41261	319.1534903488325	5.6332574
53407	319.1535146012141	6.8936987
49241	319.15351665239484	6.519538
44921	319.1535307741585	5.9809303
48178	319.15355493651737	6.3094044
15085	319.17325126613616	3.3745825
17568	319.1734117826231	3.601974
74294	319.1858682212394	9.688402
70108	319.1897522248103	9.368423
64765	319.189843229811	8.319231
66301	319.1898200177039	8.642477
68702	319.1898220070276	8.96078
56609	319.1898836671096	7.361742
54710	319.18984519732084	7.062499
77580	319.1898620131183	10.055834
61977	319.18988026661685	8.014059
59763	319.1898927410014	7.7758055
58330	319.18989012924334	7.5165277
74495	319.18990691067376	9.714723
81772	319.22609902631405	10.471764
79548	319.2261459045531	10.215881
70143	319.2262095700423	9.145872
75334	319.2262327225517	9.882189
72040	319.2262226789179	9.432644
67445	319.226293714201	8.822299
65355	319.2263502194236	8.398656
58416	319.22640506988745	7.430058
61131	319.2263686385073	7.8864965
85207	319.28375394442855	10.86609
82368	319.2838802688495	10.543592
26585	320.0414010023982	4.4094415
9601	320.1488618401644	2.795985
6091	320.1488854783578	2.454306
4995	320.14894072037333	2.143132
12233	320.1489871386252	3.0863736
15275	320.18517234818097	3.3609169
10578	320.185189859429	2.8139706
6632	320.1851744925317	2.3632092
20984	320.18519893375014	3.8246927
7858	320.1851906515339	2.5941086
11707	320.18519800370103	3.1174679
3653	320.185212106789	1.7788763
720	320.18560780651126	0.64976025
57213	320.2001185174406	7.378095
71918	320.20624179363796	9.417122
65264	320.2137333301179	8.451573
73159	320.22151973841386	9.561143
27038	320.22155032690256	4.347303
29065	320.22157719474546	4.606921
88086	320.25773846394407	11.702832
53057	320.2580293051132	6.864357
78105	321.0885758891194	10.096808
33711	321.1012960080601	5.0066276
30631	321.1326224373496	4.734292
25761	321.13284313329376	4.330005
23222	321.13288013109894	4.1094255
45160	321.1436511139287	5.980545
23072	321.1438002636662	4.1222973
25888	321.14385313934434	4.3318276
21019	321.1440064932535	3.7526383
6507	321.14400046727064	2.5462298
9645	321.1440361625781	2.922449
3870	321.14405720897605	2.0284944
5578	321.1440374691835	2.252087
12946	321.14404296816826	3.179812
16831	321.1440784355886	3.4582417
550	321.14429220526745	0.64304864
44466	321.1471318769448	5.919301
7557	321.1526115450104	2.5481796
73402	321.16878735671787	9.58864
63717	321.16908534774046	8.163785
66858	321.1690845859741	8.69217
36719	321.16913975523687	5.3247066
61569	321.1691585207276	7.903338
59702	321.1692061971184	7.4857626
33347	321.16920745466354	4.9150066
55232	321.1691930103687	7.128207
40216	321.16920066534703	5.6980844
44494	321.1692072849953	6.022269
46673	321.1692205697794	6.2991657
51502	321.1692041042364	6.7540545
70807	321.2054682177371	9.156646
79267	321.2055042349822	10.055931
72622	321.20548513760406	9.495674
76017	321.2055016683106	9.882523
65672	321.2055152187315	8.547772
68181	321.20553009918814	8.89777
61171	321.205579904591	7.7207813
55565	321.20554593889534	7.1709895
64406	321.2055663983304	8.285465
62970	321.20558317052667	8.114963
46064	321.22611827106084	6.0807395
43229	321.22615205898353	5.8090267
80672	321.24185079875855	10.489283
63558	321.24191762385675	8.029778
